timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2023-12-18T00:00:00.000Z";"2023-12-18T23:59:59.999Z";"2023-12-18T23:07:00.000Z";"2023-12-18T10:36:00.000Z";"2781";2195.3417231001;2222.0192544408;2120.1274691857;2217.2733489138;10366536489.75;266511575365.26;120197888.77;"2023-12-18T23:59:59.999Z"
"2023-12-17T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-17T20:50:00.000Z";"2023-12-17T23:38:00.000Z";"2781";2226.8924781312;2244.366451126;2195.7617894529;2196.4811590731;7410453853.39;264016381493.87;120199702.33;"2023-12-17T23:59:59.999Z"
"2023-12-16T00:00:00.000Z";"2023-12-16T23:59:59.999Z";"2023-12-16T16:45:00.000Z";"2023-12-16T00:39:00.000Z";"2781";2220.4155723384;2260.8097238347;2213.5508467626;2226.9265198074;6866555429.62;267682867413.04;120202828.89;"2023-12-16T23:59:59.999Z"
"2023-12-15T00:00:00.000Z";"2023-12-15T23:59:59.999Z";"2023-12-15T00:20:00.000Z";"2023-12-15T23:29:00.000Z";"2781";2316.110422609;2316.8929392602;2214.2631579525;2219.3373100011;10259157898.15;266779027212.87;120206615.74;"2023-12-15T23:59:59.999Z"
"2023-12-14T00:00:00.000Z";"2023-12-14T23:59:59.999Z";"2023-12-14T23:18:00.000Z";"2023-12-14T13:31:00.000Z";"2781";2260.7359881357;2331.6015337999;2239.3661680482;2316.5790072611;12608711052.34;278473738462.9;120209039.96;"2023-12-14T23:59:59.999Z"
"2023-12-13T00:00:00.000Z";"2023-12-13T23:59:59.999Z";"2023-12-13T22:17:00.000Z";"2023-12-13T07:01:00.000Z";"2781";2202.60034816;2283.0992424614;2150.7542852783;2260.6487681131;12576395493.06;271756571284.98;120211761.83;"2023-12-13T23:59:59.999Z"
"2023-12-12T00:00:00.000Z";"2023-12-12T23:59:59.999Z";"2023-12-12T02:20:00.000Z";"2023-12-12T17:35:00.000Z";"2781";2224.3909929939;2242.5512479037;2166.7700992092;2202.0379684959;11391132227.58;264715811519.07;120214008.71;"2023-12-12T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-11T23:59:59.999Z";"2023-12-11T00:10:00.000Z";"2023-12-11T19:42:00.000Z";"2781";2352.4966779452;2354.9140095655;2160.3581019847;2224.5787846632;17989249470.29;267429121877.27;120215621.82;"2023-12-11T23:59:59.999Z"
"2023-12-10T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-10T20:57:00.000Z";"2023-12-10T10:00:00.000Z";"2781";2341.4401694091;2376.749858217;2323.4057080289;2352.4627556082;7369608904.74;282804939332.99;120216542.71;"2023-12-10T23:59:59.999Z"
"2023-12-09T00:00:00.000Z";"2023-12-09T23:59:59.999Z";"2023-12-09T08:26:00.000Z";"2023-12-09T23:35:00.000Z";"2781";2358.6860098396;2401.7604258408;2331.666003415;2341.1752332393;10613312822.78;281451117692.72;120217877.63;"2023-12-09T23:59:59.999Z"
"2023-12-08T00:00:00.000Z";"2023-12-08T23:59:59.999Z";"2023-12-08T04:16:00.000Z";"2023-12-08T14:15:00.000Z";"2781";2357.16929613;2387.5143809928;2340.9204219967;2358.7319393053;12543458699.27;283566839063.97;120220036.17;"2023-12-08T23:59:59.999Z"
"2023-12-07T00:00:00.000Z";"2023-12-07T23:59:59.999Z";"2023-12-07T21:34:00.000Z";"2023-12-07T09:28:00.000Z";"2781";2233.217654587;2380.7296484825;2225.0506571517;2357.5796331574;14766891042.46;283435092122.55;120222913.42;"2023-12-07T23:59:59.999Z"
"2023-12-06T00:00:00.000Z";"2023-12-06T23:59:59.999Z";"2023-12-06T01:14:00.000Z";"2023-12-06T23:13:00.000Z";"2781";2293.6281613465;2310.7131728603;2225.0810619783;2231.6613482543;12790612570.98;268305164094.04;120226648.32;"2023-12-06T23:59:59.999Z"
"2023-12-05T00:00:00.000Z";"2023-12-05T23:59:59.999Z";"2023-12-05T18:16:00.000Z";"2023-12-05T07:45:00.000Z";"2781";2243.0925366917;2306.5702559212;2191.1762254671;2293.8416889044;15383072558.62;275789264739.45;120230295.78;"2023-12-05T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-04T23:59:59.999Z";"2023-12-04T10:51:00.000Z";"2023-12-04T00:05:00.000Z";"2781";2193.6634300588;2273.0697362989;2193.0074052048;2243.2159138525;16149367133.85;269708642248.87;120233028.21;"2023-12-04T23:59:59.999Z"
"2023-12-03T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T22:22:00.000Z";"2023-12-03T12:55:00.000Z";"2781";2165.8956871998;2213.1757760262;2151.7209461511;2193.691554531;8278465782.07;263756848411.61;120234245.27;"2023-12-03T23:59:59.999Z"
"2023-12-02T00:00:00.000Z";"2023-12-02T23:59:59.999Z";"2023-12-02T19:11:00.000Z";"2023-12-02T00:32:00.000Z";"2781";2087.6635101851;2182.8179186087;2087.4080553347;2165.7040009485;9130124830.7;260394436508.81;120235469.11;"2023-12-02T23:59:59.999Z"
"2023-12-01T00:00:00.000Z";"2023-12-01T23:59:59.999Z";"2023-12-01T09:19:00.000Z";"2023-12-01T00:50:00.000Z";"2781";2052.0966666638;2109.3191356466;2046.5570347546;2087.1400074286;10866891430.26;250953198636.81;120237836.34;"2023-12-01T23:59:59.999Z"
"2023-11-30T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-30T23:50:00.000Z";"2023-11-30T08:42:00.000Z";"2781";2029.3583403633;2054.4442302331;2022.4618457657;2052.5560758309;8107789162.87;246799826112.87;120240235.59;"2023-11-30T23:59:59.999Z"
"2023-11-29T00:00:00.000Z";"2023-11-29T23:59:59.999Z";"2023-11-29T09:21:00.000Z";"2023-11-29T16:37:00.000Z";"2781";2049.1868378822;2071.9944295203;2020.7565818663;2029.9291808773;8945151860.66;244080073732.87;120240684.27;"2023-11-29T23:59:59.999Z"
"2023-11-28T00:00:00.000Z";"2023-11-28T23:59:59.999Z";"2023-11-28T17:42:00.000Z";"2023-11-28T06:07:00.000Z";"2781";2027.5172241345;2074.9541916485;1996.8146851792;2049.3381283931;9910633037.54;246420242345.89;120243818.69;"2023-11-28T23:59:59.999Z"
